date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
7/1/2015,RUS,RUB,Russia,107,56.815,1.883305465,-0.607,-0.535,-0.583,-0.369,-0.312,12925.964,2.971639137,-0.415,-0.388,-0.423,-0.196,-0.355
7/1/2015,SAU,SAR,Saudi Arabia,12,3.75055,3.199530735,-0.332,-0.211,-0.291,0.072,0.169,24454.016,3.372373053,-0.125,-0.084,-0.136,0.203,-0.035
7/1/2015,SGP,SGD,Singapore,4.7,1.3664,3.43969555,-0.282,-0.152,-0.238,0.152,0.256,56319.338,4.48006369,-0.291,-0.259,-0.301,-0.027,-0.219
7/1/2015,SWE,SEK,Sweden,43.7,8.52265,5.127513156,0.07,0.265,0.136,0.718,0.873,58491.468,4.555570476,0.039,0.087,0.025,0.427,0.145
7/1/2015,THA,THB,Thailand,108,34.0875,3.168316832,-0.339,-0.218,-0.298,0.061,0.157,5444.556,2.711573176,0.078,0.128,0.064,0.481,0.189
7/1/2015,TUR,TRY,Turkey,10.25,2.6457,3.874210984,-0.191,-0.044,-0.141,0.298,0.415,10482.14,2.886687823,0.238,0.296,0.222,0.702,0.366
7/1/2015,TWN,TWD,Taiwan,79,31.02,2.546744036,-0.468,-0.372,-0.436,-0.147,-0.07,22597.73,3.307845519,-0.29,-0.257,-0.299,-0.024,-0.217
7/1/2015,UKR,UAH,Ukraine,34,21.95,1.548974943,-0.677,-0.618,-0.657,-0.481,-0.434,,,,,,,
7/1/2015,URY,UYU,Uruguay,113,27.345,4.13238252,-0.137,0.019,-0.084,0.384,0.509,,,,,,,
7/1/2015,USA,USD,United States,4.79,1,4.79,0,0.182,0.062,0.604,0.75,54596.653,4.420180345,0,0.046,-0.013,0.374,0.103
7/1/2015,VNM,VND,Vietnam,60000,21810,2.751031637,-0.426,-0.321,-0.39,-0.079,0.005,,,,,,,
7/1/2015,ZAF,ZAR,South Africa,26,12.41455,2.094316749,-0.563,-0.483,-0.536,-0.298,-0.235,6482.753,2.747662599,-0.297,-0.264,-0.306,-0.034,-0.224
1/1/2016,ARE,AED,UAE,13,3.6731,3.53924478,-0.282,-0.115,-0.162,0.135,0.319,,,,,,,
1/1/2016,ARG,ARS,Argentina,33,13.80925,2.389702554,-0.515,-0.402,-0.434,-0.234,-0.11,12735.196,2.744473646,-0.247,-0.186,-0.185,0.006,-0.171
1/1/2016,AUS,AUD,Australia,5.3,1.415728746,3.743655001,-0.241,-0.064,-0.113,0.2,0.395,61066.154,4.509511473,-0.282,-0.224,-0.223,-0.041,-0.209
1/1/2016,BRA,BRL,Brazil,13.5,4.0248,3.354203936,-0.32,-0.161,-0.206,0.076,0.25,11572.7,2.702019503,0.074,0.161,0.161,0.434,0.182
1/1/2016,CAN,CAD,Canada,5.84,1.4092,4.144195288,-0.159,0.036,-0.018,0.329,0.544,50304.025,4.116480472,-0.129,-0.058,-0.058,0.163,-0.041
1/1/2016,CHE,CHF,Switzerland,6.5,1.0088,6.443298969,0.307,0.611,0.526,1.066,1.401,86468.355,5.43719525,0.025,0.108,0.109,0.369,0.129
1/1/2016,CHL,CLP,Chile,2100,715.215,2.93618003,-0.404,-0.266,-0.305,-0.058,0.094,14479.829,2.808187327,-0.095,-0.022,-0.022,0.208,-0.004
1/1/2016,CHN,CNY,China,17.6,6.5582,2.6836632,-0.456,-0.329,-0.364,-0.139,0,7571.543,2.555897974,-0.092,-0.018,-0.018,0.213,0
1/1/2016,COL,COP,Colombia,7900,3253.9,2.427855804,-0.508,-0.393,-0.425,-0.221,-0.095,7928.061,2.568917947,-0.182,-0.116,-0.116,0.092,-0.1
1/1/2016,CRI,CRC,Costa Rica,2150,535.25,4.016814573,-0.185,0.004,-0.049,0.288,0.497,,,,,,,
1/1/2016,CZE,CZK,Czech Republic,75,25.1442,2.982795237,-0.395,-0.254,-0.293,-0.044,0.111,19526.401,2.992487222,-0.138,-0.068,-0.068,0.151,-0.051
1/1/2016,DNK,DKK,Denmark,30,6.9405,4.322455155,-0.123,0.081,0.024,0.386,0.611,60947.383,4.505173978,-0.17,-0.103,-0.102,0.108,-0.086
1/1/2016,EGY,EGP,Egypt,16.93,7.83005,2.162182872,-0.561,-0.459,-0.488,-0.307,-0.194,3303.752,2.40003902,-0.221,-0.157,-0.157,0.041,-0.142
1/1/2016,EUZ,EUR,Euro area,3.72,0.930232558,3.999000001,-0.189,0,-0.053,0.282,0.49,40001.31716,3.740227449,-0.075,0,0,0.235,0.018
1/1/2016,GBR,GBP,Britain,2.89,0.684532977,4.221856502,-0.144,0.056,0,0.354,0.573,45729.267,3.949411139,-0.075,0,0,0.235,0.018
1/1/2016,HKG,HKD,Hong Kong,19.2,7.75235,2.476668365,-0.498,-0.381,-0.413,-0.206,-0.077,40032.534,3.741367483,-0.427,-0.381,-0.381,-0.235,-0.37
1/1/2016,HUN,HUF,Hungary,900,292.67905,3.075040731,-0.376,-0.231,-0.272,-0.014,0.146,13869.538,2.78589961,-0.045,0.032,0.033,0.275,0.051
1/1/2016,IDN,IDR,Indonesia,30500,13947.5,2.186771823,-0.556,-0.453,-0.482,-0.299,-0.185,3524.075,2.408085177,-0.214,-0.151,-0.151,0.049,-0.135
1/1/2016,IND,INR,India,127,66.8025,1.901126455,-0.614,-0.525,-0.55,-0.39,-0.292,1607.646,2.338097537,-0.297,-0.24,-0.239,-0.061,-0.226
1/1/2016,ISR,ILS,Israel,16.9,3.94105,4.288197308,-0.13,0.072,0.016,0.375,0.598,37222.384,3.638741314,0.02,0.102,0.102,0.361,0.122
1/1/2016,JPN,JPY,Japan,370,118.645,3.118546926,-0.367,-0.22,-0.261,0,0.162,36221.812,3.602200606,-0.251,-0.19,-0.19,0,-0.175
1/1/2016,KOR,KRW,South Korea,4300,1197.75,3.590064705,-0.272,-0.102,-0.15,0.151,0.338,27970.494,3.300863968,-0.059,0.017,0.017,0.256,0.036
1/1/2016,LKA,LKR,Sri Lanka,350,144.05,2.429711906,-0.507,-0.392,-0.424,-0.221,-0.095,,,,,,,
1/1/2016,MEX,MXN,Mexico,49,17.43675,2.810156709,-0.43,-0.297,-0.334,-0.099,0.047,10784.464,2.673233267,-0.091,-0.017,-0.017,0.214,0.001
1/1/2016,MYS,MYR,Malaysia,8,4.3925,1.821286283,-0.631,-0.545,-0.569,-0.416,-0.321,11049.28,2.682904299,-0.413,-0.365,-0.365,-0.216,-0.353
1/1/2016,NOR,NOK,Norway,46.8,8.97465,5.214688038,0.058,0.304,0.235,0.672,0.943,96930.485,5.819270341,-0.225,-0.162,-0.162,0.035,-0.147
1/1/2016,NZL,NZD,New Zealand,5.9,1.508068165,3.912289999,-0.206,-0.022,-0.073,0.255,0.458,43363.232,3.86300397,-0.124,-0.053,-0.053,0.17,-0.035
1/1/2016,PAK,PKR,Pakistan,300,104.885,2.86027554,-0.42,-0.285,-0.323,-0.083,0.066,1325.79,2.327804207,0.063,0.149,0.149,0.419,0.17
1/1/2016,PER,PEN,Peru,10,3.418,2.925687537,-0.407,-0.268,-0.307,-0.062,0.09,6448.534,2.514885889,0.006,0.088,0.088,0.344,0.108
1/1/2016,PHL,PHP,Philippines,131,47.0225,2.785900367,-0.435,-0.303,-0.34,-0.107,0.038,2862.38,2.383920195,0.011,0.093,0.093,0.35,0.113
1/1/2016,POL,PLN,Poland,9.6,4.0477,2.371717272,-0.519,-0.407,-0.438,-0.239,-0.116,14411.495,2.805691782,-0.269,-0.209,-0.209,-0.024,-0.195
1/1/2016,RUS,RUB,Russia,114,74.655,1.527024312,-0.69,-0.618,-0.638,-0.51,-0.431,12717.687,2.743834221,-0.519,-0.479,-0.479,-0.357,-0.47
1/1/2016,SAU,SAR,Saudi Arabia,12,3.7543,3.196334869,-0.352,-0.201,-0.243,0.025,0.191,24252.173,3.165071559,-0.126,-0.055,-0.055,0.166,-0.038
1/1/2016,SGP,SGD,Singapore,4.7,1.43725,3.270133936,-0.337,-0.182,-0.225,0.049,0.219,56286.553,4.334961311,-0.347,-0.294,-0.294,-0.129,-0.282
1/1/2016,SWE,SEK,Sweden,45,8.60185,5.231432773,0.061,0.308,0.239,0.678,0.949,58538.061,4.417185975,0.025,0.108,0.108,0.368,0.128
1/1/2016,THA,THB,Thailand,112,36.22,3.092214246,-0.373,-0.227,-0.268,-0.008,0.152,5896.361,2.494720631,0.072,0.159,0.16,0.432,0.18
1/1/2016,TUR,TRY,Turkey,10.25,3.0096,3.405768208,-0.309,-0.148,-0.193,0.092,0.269,10381.025,2.658499748,0.108,0.198,0.198,0.48,0.22
1/1/2016,TWN,TWD,Taiwan,69,33.2315,2.076343229,-0.579,-0.481,-0.508,-0.334,-0.226,22599.765,3.104725918,-0.421,-0.375,-0.374,-0.228,-0.363
1/1/2016,UKR,UAH,Ukraine,36,23.35,1.541755889,-0.687,-0.614,-0.635,-0.506,-0.426,,,,,,,
1/1/2016,URY,UYU,Uruguay,113,30.185,3.743581249,-0.241,-0.064,-0.113,0.2,0.395,,,,,,,
1/1/2016,USA,USD,United States,4.93,1,4.93,0,0.233,0.168,0.581,0.837,54369.826,4.264962788,0,0.081,0.081,0.335,0.101
1/1/2016,VNM,VND,Vietnam,60000,22467.5,2.67052409,-0.458,-0.332,-0.367,-0.144,-0.005,,,,,,,
1/1/2016,ZAF,ZAR,South Africa,28,15.81375,1.770611019,-0.641,-0.557,-0.581,-0.432,-0.34,6482.753,2.516135561,-0.391,-0.342,-0.342,-0.187,-0.33
7/1/2016,ARE,AED,UAE,13,3.6731,3.53924478,-0.298,-0.158,-0.102,0.021,0.271,,,,,,,
7/1/2016,ARG,ARS,Argentina,50,14.935,3.347840643,-0.336,-0.204,-0.15,-0.034,0.202,13588.846,3.12301258,0.021,0.004,0.176,0.198,0.116
7/1/2016,AUS,AUD,Australia,5.75,1.335737661,4.3047375,-0.146,0.024,0.093,0.242,0.546,50961.865,4.606699723,-0.11,-0.125,0.025,0.044,-0.027
7/1/2016,BRA,BRL,Brazil,15.5,3.24145,4.781810609,-0.051,0.137,0.214,0.379,0.717,8669.998,2.927737171,0.555,0.53,0.791,0.825,0.701
7/1/2016,CAN,CAD,Canada,6,1.303,4.60475825,-0.086,0.095,0.169,0.328,0.653,43331.961,4.303796967,0.019,0.002,0.173,0.195,0.114
7/1/2016,CHE,CHF,Switzerland,6.5,0.9861,6.591623568,0.308,0.567,0.673,0.901,1.367,80675.308,5.786306149,0.085,0.067,0.249,0.273,0.186
7/1/2016,CHL,CLP,Chile,2300,651.12,3.532374985,-0.299,-0.16,-0.104,0.019,0.268,13340.905,3.113169466,0.08,0.063,0.244,0.268,0.182
7/1/2016,CHN,CNY,China,18.6,6.678,2.785265049,-0.447,-0.338,-0.293,-0.197,0,7989.72,2.90073053,-0.086,-0.101,0.053,0.073,0
7/1/2016,COL,COP,Colombia,8900,2929,3.03857972,-0.397,-0.277,-0.229,-0.124,0.091,6083.51,2.8250551,0.024,0.007,0.18,0.202,0.12
7/1/2016,CRI,CRC,Costa Rica,2250,546.39,4.117937737,-0.183,-0.021,0.045,0.188,0.478,,,,,,,
7/1/2016,CZE,CZK,Czech Republic,75,24.54655,3.055419193,-0.394,-0.273,-0.225,-0.119,0.097,17256.918,3.268632907,-0.11,-0.124,0.025,0.044,-0.026
7/1/2016,DNK,DKK,Denmark,30,6.75715,4.439741607,-0.119,0.056,0.127,0.281,0.594,52114.165,4.652445364,-0.091,-0.106,0.047,0.066,-0.006
7/1/2016,EGY,EGP,Egypt,23,8.87995,2.590104674,-0.486,-0.384,-0.343,-0.253,-0.07,3740.249,2.732029,-0.097,-0.112,0.04,0.059,-0.013
7/1/2016,EUZ,EUR,Euro area,3.82,0.908306463,4.205628998,-0.166,0,0.067,0.213,0.51,34142.38535,3.938976152,0.017,0,0.171,0.193,0.112
7/1/2016,GBR,GBP,Britain,2.99,0.758840492,3.940221999,-0.218,-0.063,0,0.137,0.415,43770.688,4.321214174,-0.132,-0.146,0,0.019,-0.05
7/1/2016,HKG,HKD,Hong Kong,19.2,7.7554,2.475694355,-0.509,-0.411,-0.372,-0.286,-0.111,42389.63,4.266386973,-0.447,-0.457,-0.364,-0.352,-0.396
7/1/2016,HUN,HUF,Hungary,900,285.6397,3.150822522,-0.375,-0.251,-0.2,-0.091,0.131,12239.894,3.069459969,-0.023,-0.039,0.126,0.147,0.069
7/1/2016,IDN,IDR,Indonesia,31000,13112.5,2.364156339,-0.531,-0.438,-0.4,-0.318,-0.151,3362.357,2.717026907,-0.171,-0.185,-0.046,-0.028,-0.094
7/1/2016,IND,INR,India,162,67.2,2.410714286,-0.522,-0.427,-0.388,-0.305,-0.134,1617.309,2.647749515,-0.133,-0.147,-0.001,0.017,-0.052
7/1/2016,ISR,ILS,Israel,16.9,3.85875,4.379656625,-0.131,0.041,0.112,0.263,0.572,35343.336,3.986653195,0.046,0.029,0.205,0.227,0.144
7/1/2016,JPN,JPY,Japan,370,106.725,3.466854064,-0.312,-0.176,-0.12,0,0.245,32485.545,3.873200552,-0.148,-0.162,-0.018,0,-0.068
7/1/2016,KOR,KRW,South Korea,4400,1140.95,3.856435427,-0.235,-0.083,-0.021,0.112,0.385,27195.197,3.66317681,0.002,-0.014,0.155,0.176,0.096
7/1/2016,LKA,LKR,Sri Lanka,530,146.2,3.625170999,-0.281,-0.138,-0.08,0.046,0.302,,,,,,,
7/1/2016,MEX,MXN,Mexico,44,18.535,2.37388724,-0.529,-0.436,-0.398,-0.315,-0.148,9009.28,2.94120647,-0.231,-0.244,-0.115,-0.098,-0.159
7/1/2016,MYS,MYR,Malaysia,8,4.027,1.986590514,-0.606,-0.528,-0.496,-0.427,-0.287,9556.774,2.962941664,-0.362,-0.372,-0.265,-0.251,-0.302
7/1/2016,NOR,NOK,Norway,46.8,8.49355,5.510063519,0.093,0.31,0.398,0.589,0.978,74822.106,5.55393743,-0.055,-0.071,0.088,0.108,0.033
7/1/2016,NZL,NZD,New Zealand,6,1.421363087,4.221300001,-0.162,0.004,0.071,0.218,0.516,37044.891,4.05420394,-0.009,-0.025,0.142,0.163,0.084
7/1/2016,PAK,PKR,Pakistan,375,104.82,3.577561534,-0.29,-0.149,-0.092,0.032,0.284,1449.978,2.641106572,0.29,0.269,0.486,0.513,0.411
7/1/2016,PER,PEN,Peru,10,3.30585,3.024940636,-0.4,-0.281,-0.232,-0.127,0.086,6021.104,2.822577619,0.02,0.004,0.175,0.197,0.116
7/1/2016,PHL,PHP,Philippines,133,47.115,2.822880187,-0.44,-0.329,-0.284,-0.186,0.014,2858.144,2.697009944,-0.003,-0.02,0.148,0.169,0.09
7/1/2016,POL,PLN,Poland,9.6,3.96565,2.420788521,-0.52,-0.424,-0.386,-0.302,-0.131,12495.334,3.079600788,-0.252,-0.264,-0.138,-0.122,-0.181
7/1/2016,RUS,RUB,Russia,130,63.40755,2.050229034,-0.593,-0.513,-0.48,-0.409,-0.264,9054.914,2.943018113,-0.337,-0.348,-0.236,-0.222,-0.274
7/1/2016,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339,-0.365,-0.239,-0.188,-0.077,0.149,20812.586,3.409790861,-0.107,-0.121,0.029,0.048,-0.023
7/1/2016,SGP,SGD,Singapore,5.45,1.3577,4.014141563,-0.204,-0.046,0.019,0.158,0.441,52887.77,4.683157033,-0.184,-0.197,-0.06,-0.042,-0.107
7/1/2016,SWE,SEK,Sweden,44.94,8.59485,5.228712543,0.037,0.243,0.327,0.508,0.877,49866.266,4.563205079,0.091,0.073,0.257,0.28,0.193
7/1/2016,THA,THB,Thailand,119,34.965,3.403403403,-0.325,-0.191,-0.136,-0.018,0.222,5742.282,2.811508547,0.153,0.134,0.328,0.352,0.261
7/1/2016,TUR,TRY,Turkey,10.75,3.04305,3.53263995,-0.299,-0.16,-0.103,0.019,0.268,9437.372,2.958201474,0.137,0.118,0.31,0.334,0.244
7/1/2016,TWN,TWD,Taiwan,69,32.029,2.154297668,-0.573,-0.488,-0.453,-0.379,-0.227,22287.562,3.468346552,-0.409,-0.418,-0.319,-0.306,-0.353
7/1/2016,UKR,UAH,Ukraine,39,24.8,1.572580645,-0.688,-0.626,-0.601,-0.546,-0.435,,,,,,,
7/1/2016,URY,UYU,Uruguay,123,30.165,4.077573347,-0.191,-0.03,0.035,0.176,0.464,,,,,,,
7/1/2016,USA,USD,United States,5.04,1,5.04,0,0.198,0.279,0.454,0.81,55805.204,4.798977468,0,-0.016,0.152,0.173,0.094
7/1/2016,VNM,VND,Vietnam,60000,22300,2.69058296,-0.466,-0.36,-0.317,-0.224,-0.034,,,,,,,
7/1/2016,ZAF,ZAR,South Africa,30,14.27375,2.101760224,-0.583,-0.5,-0.467,-0.394,-0.245,5694.572,2.809614488,-0.288,-0.299,-0.18,-0.164,-0.221
1/1/2017,ARE,AED,UAE,13,3.673,3.539341138,-0.301,-0.129,-0.051,0.087,0.251,,,,,,,
1/1/2017,ARG,ARS,Argentina,55,15.8575,3.468390352,-0.315,-0.146,-0.07,0.065,0.226,13588.846,3.022911416,0.063,0.083,0.296,0.327,0.136
1/1/2017,AUS,AUD,Australia,5.8,1.356668023,4.275180001,-0.155,0.053,0.147,0.313,0.511,50961.865,4.495626583,-0.119,-0.103,0.074,0.1,-0.058
1/1/2017,BRA,BRL,Brazil,16.5,3.22395,5.117945378,0.011,0.26,0.373,0.571,0.809,8669.998,2.829080084,0.676,0.707,1.044,1.093,0.792
1/1/2017,CAN,CAD,Canada,5.98,1.326,4.509803922,-0.109,0.11,0.21,0.385,0.594,43331.961,4.194963815,-0.004,0.014,0.215,0.243,0.065
1/1/2017,CHE,CHF,Switzerland,6.5,1.0236,6.350136772,0.255,0.563,0.703,0.95,1.244,80675.308,5.666509731,0.038,0.057,0.266,0.296,0.11
1/1/2017,CHL,CLP,Chile,2450,672.805,3.641471154,-0.28,-0.103,-0.023,0.118,0.287,13340.905,3.013141093,0.119,0.14,0.365,0.398,0.197
1/1/2017,CHN,CNY,China,19.6,6.9266,2.829671123,-0.441,-0.303,-0.241,-0.131,0,7989.72,2.802273159,-0.065,-0.047,0.141,0.168,0
1/1/2017,COL,COP,Colombia,9900,2994.625,3.305923112,-0.347,-0.186,-0.113,0.015,0.168,6083.51,2.727157355,0.123,0.144,0.37,0.402,0.2
1/1/2017,CRI,CRC,Costa Rica,2250,554.33,4.058954053,-0.198,-0.001,0.089,0.246,0.434,,,,,,,
1/1/2017,CZE,CZK,Czech Republic,75,25.81175,2.905653433,-0.426,-0.285,-0.221,-0.108,0.027,17256.918,3.16745487,-0.15,-0.134,0.036,0.061,-0.092
1/1/2017,DNK,DKK,Denmark,30,7.10125,4.224608344,-0.165,0.04,0.133,0.297,0.493,52114.165,4.541033931,-0.138,-0.122,0.051,0.076,-0.079
1/1/2017,EGY,EGP,Egypt,27.49,18.77,1.464571124,-0.711,-0.639,-0.607,-0.55,-0.482,3740.249,2.634819189,-0.485,-0.475,-0.372,-0.357,-0.45
1/1/2017,EUZ,EUR,Euro area,3.88,0.955246692,4.061778002,-0.197,0,0.089,0.247,0.435,34142.38535,3.832840877,-0.018,0,0.197,0.226,0.049
1/1/2017,GBR,GBP,Britain,3.09,0.82877507,3.728394002,-0.263,-0.082,0,0.145,0.318,43770.688,4.21225222,-0.18,-0.165,0,0.024,-0.123
1/1/2017,HKG,HKD,Hong Kong,19.2,7.75595,2.475518795,-0.511,-0.391,-0.336,-0.24,-0.125,42389.63,4.157830471,-0.449,-0.438,-0.327,-0.311,-0.41
1/1/2017,HUN,HUF,Hungary,900,294.6172,3.054811464,-0.396,-0.248,-0.181,-0.062,0.08,12239.894,2.969754831,-0.047,-0.029,0.162,0.19,0.019
1/1/2017,IDN,IDR,Indonesia,31000,13329,2.325755871,-0.54,-0.427,-0.376,-0.286,-0.178,3362.357,2.619928038,-0.178,-0.162,0.003,0.027,-0.121
1/1/2017,IND,INR,India,170,68.3275,2.48801727,-0.508,-0.387,-0.333,-0.236,-0.121,1617.309,2.551162957,-0.097,-0.08,0.102,0.128,-0.034
1/1/2017,ISR,ILS,Israel,16.9,3.855,4.383916991,-0.134,0.079,0.176,0.346,0.549,35343.336,3.880165345,0.046,0.066,0.276,0.307,0.119
1/1/2017,JPN,JPY,Japan,380,116.665,3.257189388,-0.356,-0.198,-0.126,0,0.151,32485.545,3.767551693,-0.199,-0.184,-0.023,0,-0.144
1/1/2017,KOR,KRW,South Korea,4400,1196.45,3.677546074,-0.273,-0.095,-0.014,0.129,0.3,27195.197,3.559081092,-0.043,-0.025,0.167,0.195,0.023
1/1/2017,LKA,LKR,Sri Lanka,550,150.06,3.665200586,-0.276,-0.098,-0.017,0.125,0.295,,,,,,,
1/1/2017,MEX,MXN,Mexico,49,21.9505,2.232295392,-0.559,-0.45,-0.401,-0.315,-0.211,9009.28,2.842449776,-0.273,-0.259,-0.113,-0.092,-0.222
1/1/2017,MYS,MYR,Malaysia,8,4.4715,1.7891088,-0.646,-0.56,-0.52,-0.451,-0.368,9556.774,2.864024236,-0.421,-0.411,-0.294,-0.277,-0.381
1/1/2017,NOR,NOK,Norway,49,8.64835,5.665820648,0.12,0.395,0.52,0.739,1.002,74822.106,5.435859396,-0.035,-0.016,0.178,0.206,0.032
1/1/2017,NZL,NZD,New Zealand,6,1.43358899,4.1853,-0.173,0.03,0.123,0.285,0.479,37044.891,3.947216547,-0.018,0.001,0.198,0.226,0.05
1/1/2017,PAK,PKR,Pakistan,375,104.775,3.579098067,-0.293,-0.119,-0.04,0.099,0.265,1449.978,2.544569139,0.303,0.327,0.589,0.627,0.393
1/1/2017,PER,PEN,Peru,11,3.3929,3.242064311,-0.359,-0.202,-0.13,-0.005,0.146,6021.104,2.724698194,0.102,0.123,0.344,0.376,0.178
1/1/2017,PHL,PHP,Philippines,133,49.615,2.680640935,-0.47,-0.34,-0.281,-0.177,-0.053,2858.144,2.600059101,-0.045,-0.027,0.165,0.193,0.021
1/1/2017,POL,PLN,Poland,9.6,4.17215,2.300971921,-0.545,-0.434,-0.383,-0.294,-0.187,12495.334,2.979820658,-0.285,-0.271,-0.128,-0.107,-0.235
1/1/2017,RUS,RUB,Russia,130,60.4375,2.15098242,-0.575,-0.47,-0.423,-0.34,-0.24,9054.914,2.844248022,-0.3,-0.286,-0.146,-0.125,-0.251
1/1/2017,SAU,SAR,Saudi Arabia,12,3.75065,3.199445429,-0.368,-0.212,-0.142,-0.018,0.131,20812.586,3.307568951,-0.104,-0.087,0.093,0.119,-0.042
1/1/2017,SGP,SGD,Singapore,5.6,1.43875,3.892267593,-0.231,-0.042,0.044,0.195,0.376,52887.77,4.571518485,-0.211,-0.197,-0.038,-0.015,-0.157
1/1/2017,SWE,SEK,Sweden,48,9.12455,5.260533396,0.04,0.295,0.411,0.615,0.859,49866.266,4.452453585,0.094,0.115,0.335,0.367,0.17
1/1/2017,THA,THB,Thailand,119,35.573,3.345233745,-0.339,-0.176,-0.103,0.027,0.182,5742.282,2.713710979,0.142,0.163,0.393,0.426,0.221
1/1/2017,TUR,TRY,Turkey,10.75,3.91115,2.748552216,-0.457,-0.323,-0.263,-0.156,-0.029,9437.372,2.8593191,-0.11,-0.093,0.086,0.112,-0.048
1/1/2017,TWN,TWD,Taiwan,69,31.905,2.162670428,-0.573,-0.468,-0.42,-0.336,-0.236,22287.562,3.365691617,-0.405,-0.394,-0.274,-0.257,-0.364
1/1/2017,UKR,UAH,Ukraine,42,27.235,1.542133284,-0.695,-0.62,-0.586,-0.527,-0.455,,,,,,,
1/1/2017,URY,UYU,Uruguay,125,28.725,4.351610096,-0.14,0.071,0.167,0.336,0.538,,,,,,,
1/1/2017,USA,USD,United States,5.06,1,5.06,0,0.246,0.357,0.553,0.788,55805.204,4.686482419,0,0.019,0.22,0.249,0.069
1/1/2017,VNM,VND,Vietnam,60000,22572,2.658160553,-0.475,-0.346,-0.287,-0.184,-0.061,,,,,,,
1/1/2017,ZAF,ZAR,South Africa,26.32,13.9525,1.886400287,-0.627,-0.536,-0.494,-0.421,-0.333,5694.572,2.711830926,-0.356,-0.344,-0.214,-0.195,-0.311
7/1/2017,ARE,AED,UAE,14,3.673,3.811598149,-0.281,-0.146,-0.073,0.134,0.307,,,,,,,
7/1/2017,ARG,ARS,Argentina,70,16.9675,4.125534109,-0.222,-0.076,0.003,0.227,0.414,12502.822,3.200329258,0.207,0.189,0.403,0.64,0.335
7/1/2017,AUS,AUD,Australia,5.9,1.303016483,4.527955001,-0.146,0.014,0.101,0.347,0.552,51850.269,4.803226953,-0.117,-0.13,0.026,0.199,-0.024
7/1/2017,BRA,BRL,Brazil,16.5,3.2343,5.101567573,-0.037,0.143,0.241,0.518,0.749,8726.901,3.046509493,0.569,0.545,0.822,1.131,0.734
7/1/2017,CAN,CAD,Canada,5.97,1.2823,4.655696795,-0.122,0.043,0.132,0.385,0.596,42210.132,4.410516509,-0.011,-0.026,0.149,0.343,0.093
7/1/2017,CHE,CHF,Switzerland,6.5,0.96415,6.741689571,0.272,0.51,0.64,1.006,1.311,80675.308,5.977473113,0.056,0.041,0.227,0.435,0.168
7/1/2017,CHL,CLP,Chile,2550,663.355,3.844095545,-0.275,-0.139,-0.065,0.144,0.318,13575.996,3.244047168,0.11,0.093,0.289,0.508,0.227
7/1/2017,CHN,CNY,China,19.8,6.7875,2.917127072,-0.45,-0.347,-0.29,-0.132,0,8113.257,3.021511466,-0.096,-0.109,0.051,0.228,0
7/1/2017,COL,COP,Colombia,9900,3052.16,3.243604529,-0.388,-0.274,-0.211,-0.035,0.112,5792.182,2.926957789,0.038,0.022,0.206,0.41,0.148
7/1/2017,CRI,CRC,Costa Rica,2290,572.495,4.000034935,-0.245,-0.104,-0.027,0.19,0.371,,,,,,,
7/1/2017,CZE,CZK,Czech Republic,75,22.8561,3.281399714,-0.381,-0.265,-0.202,-0.024,0.125,18286.333,3.435932256,-0.105,-0.119,0.039,0.215,-0.011
7/1/2017,DNK,DKK,Denmark,30,6.51255,4.606490545,-0.131,0.032,0.12,0.371,0.579,53743.966,4.880370523,-0.116,-0.129,0.027,0.201,-0.022
7/1/2017,EGY,EGP,Egypt,31.37,17.885,1.753983785,-0.669,-0.607,-0.573,-0.478,-0.399,3684.574,2.841100122,-0.422,-0.43,-0.328,-0.215,-0.361
7/1/2017,EUZ,EUR,Euro area,3.91,0.875695083,4.4650245,-0.158,0,0.086,0.328,0.531,35066.00744,4.119486171,0.015,0,0.179,0.379,0.123
7/1/2017,GBR,GBP,Britain,3.19,0.775885479,4.111431502,-0.224,-0.079,0,0.223,0.409,43770.688,4.474088908,-0.139,-0.152,0,0.169,-0.048
7/1/2017,HKG,HKD,Hong Kong,19.2,7.8115,2.457914613,-0.536,-0.45,-0.402,-0.269,-0.157,43527.994,4.464202278,-0.484,-0.492,-0.401,-0.299,-0.43
7/1/2017,HUN,HUF,Hungary,862,268.6239,3.208947528,-0.395,-0.281,-0.22,-0.045,0.1,12778.288,3.211550922,-0.064,-0.078,0.087,0.271,0.035
7/1/2017,IDN,IDR,Indonesia,32126,13369.5,2.402932047,-0.547,-0.462,-0.416,-0.285,-0.176,3604.291,2.837829632,-0.207,-0.219,-0.079,0.077,-0.123
7/1/2017,IND,INR,India,178,64.5575,2.757231925,-0.48,-0.382,-0.329,-0.18,-0.055,1723.301,2.761203707,-0.065,-0.079,0.087,0.271,0.034
7/1/2017,ISR,ILS,Israel,16.9,3.5405,4.773337099,-0.099,0.069,0.161,0.42,0.636,37262.4,4.208960657,0.062,0.046,0.234,0.443,0.175
7/1/2017,JPN,JPY,Japan,380,113.06,3.361047232,-0.366,-0.247,-0.183,0,0.152,38917.286,4.276375779,-0.264,-0.275,-0.145,0,-0.186
